fisher1,fisher10,fisher11,fisher12,fisher13,fisher14,fisher15,fisher16,fisher17,fisher18,fisher19,fisher2,fisher20,fisher3,fisher4,fisher5,fisher6,fisher7,fisher8,fisher9,total_catch_kg,total_biomass_kg,biomass_inside_MPA_kg,biomass_outside_MPA_kg
37.54164450882112,0.0,19.266183720000015,0.0,0.0,13.34947391999998,25.56620819999995,24.80834006599909,0.0,61.63027236000002,95.38336928236004,0.0,0.0,0.0,55.93127759999999,0.0,14.394323047742375,23.55787152000002,38.128423680000026,47.169685800000025,456.72707370492265,57804.98036442321,5018.686943698437,52786.293420724774
122.35401863999999,6.1120230716818185,0.0,41.63032867168181,0.0,28.98828000000003,15.785736840000027,32.56658640533223,25.51455936000002,0.0,32.80500000000001,43.74000000000001,0.0,17.72977248000001,0.0,32.80500000000001,32.52871548000002,36.4704768,0.0,0.0,469.03049774869606,57658.79126983657,5055.701081230522,52603.090188606046
0.0,0.0,0.0,0.0,34.951781975421056,107.66939580000002,10.935000000000002,173.9086090025694,0.0,0.0,0.0,0.0,53.48469989606053,0.0,69.25765212533224,14.175000000000011,29.029190045332257,21.870000000000005,110.54677824000004,45.835199645332295,671.6633067300478,57287.18241761156,5181.009061938312,52106.17335567325
21.226934519999986,10.935000000000002,58.11167407168182,0.0,28.98828000000003,30.571862400000043,21.35234286014338,0.0,104.55332682882118,22.974580800000012,10.935000000000002,0.0,0.0,55.273363200000006,0.0,70.85704392,25.620704999999987,56.56506372000001,0.0,36.143175240000005,554.1083525606464,57074.260208593616,5044.272534960779,52029.98767363284
0.0,19.266183720000015,0.0,0.0,14.175000000000011,53.53461396,56.59360292444245,62.14987763999994,0.0,0.0,55.63476859168185,0.0,39.28621823999998,46.896515982863036,18.384674171087852,10.291824360000021,57.22670735999998,0.0,40.728041185999075,29.665776960000017,503.83380509607423,56814.3287594854,5040.202946674664,51774.12581281073
5.45991515999998,15.130893960000009,10.935000000000002,88.54132520235964,37.47998627999999,0.0,12.853602924442441,0.0,0.0,0.0,44.56047491999999,118.89814351168192,46.26189452236002,0.0,55.60548752236008,0.0,0.0,0.0,32.46854400533226,24.89964259168181,493.09491060021816,56570.20340347454,5092.150015812413,51478.05338766213
55.99817849606052,23.265598628821152,0.0,0.0,0.0,0.0,38.79632700000002,31.747544999999946,27.468719999999962,47.92596320977469,38.688347520000036,0.0,0.0,25.30831391999999,10.93500000000006,0.0,84.69507744000003,26.659254807692264,39.59517842599911,0.0,451.08350444834775,56455.3615599706,5225.159064862641,51230.202495107966
0.0,0.0,17.893191191681836,35.22852,0.0,97.99721819999968,159.66770570599897,36.205286040000146,44.603947642360026,25.728891840000017,136.6944951600002,0.0,0.0,0.0,29.492543879999857,0.0,16.674857640000027,50.02674372000001,0.0,0.0,650.2134010200408,56079.00087223533,5163.013601632224,50915.98727060311
24.80834006599912,20.017436040000007,0.0,67.14804095999978,32.878123560000006,0.0,0.0,86.41356047999966,28.106499605332147,7.622543880000023,21.870000000000005,0.0,6.636760919999972,21.870000000000005,33.058727639999915,49.000953239999944,26.00944020000003,25.30831391999999,0.0,67.42445184000002,518.1731923513306,55784.16606777135,5188.648286284752,50595.5177814866
0.0,33.63669503999995,0.0,7.5173229244423965,0.0,0.0,0.0,104.00199232424234,32.39381483999989,0.0,0.0,15.016466879999996,35.10708804000001,58.926819191681886,65.63571911999975,32.80500000000001,0.0,0.0,75.90193451999971,38.978427472121155,499.9212803524871,55578.81240116962,5189.625357305375,50389.18704386424
19.557751320000023,17.890272359999983,0.0,0.0,0.0,0.0,37.79855928000018,0.0,66.49280928000019,0.0,74.45536199999981,73.77581540444248,45.72661247999997,27.25010424000004,27.193423680000024,0.0,53.75491501108763,64.34754696000005,0.0,36.54774756000006,544.7909195755304,55312.23901777756,5174.07212047995,50138.16689729761
0.0,0.0,12.322490711681866,3.338175240000055,0.0,0.0,17.571760920000088,48.29196671999989,31.544588159999876,18.38348136000002,25.620705000000157,45.71681147999999,0.0,55.4642418110879,19.825559999999996,68.92665241108784,22.15830008236003,45.50013000000001,0.0,0.0,414.66486389621775,55113.34025244135,5178.3748729335475,49934.9653795078
46.67834006599912,21.870000000000005,49.479857640000034,20.349838736060633,21.870000000000005,0.0,0.0,46.05119244000002,0.0,21.870000000000005,0.0,96.30559152000006,25.308313920000046,27.05922611999995,0.0,28.35121823999998,10.50340607999999,28.506760920000033,43.73999999999978,48.176778239999976,536.1205239220596,54776.2346990383,5153.959330297183,49622.27536874112
53.21443068000002,0.0,0.0,38.0755561916817,0.0,0.0,32.804999999999836,49.700216520000026,66.08647116000009,20.212053120000007,66.62508835168182,0.0,0.0,41.13618371999996,21.49768512000003,0.0,34.76381611168188,84.75290586014341,0.0,0.0,508.8694068351888,54444.89527860067,5079.476742689365,49365.4185359113
58.83568301606056,7.118280000000027,0.0,58.795372799999996,17.72977248000001,0.0,40.4275438799998,50.695272359999876,0.0,30.569915159999994,0.0,0.0,32.80499999999995,10.934999999999945,50.94684215999996,124.56719285243497,0.0,0.0,42.88832063999985,0.0,526.3141953484949,54175.04259447221,5034.800819286849,49140.24177518536
